Wavelength,ScaleFactor,Intensity,HalogenIntensity
374.28,5.38068469918,5.17869379557,0.96246
374.82,5.42749864175,5.28090190344,0.97299
375.36,5.55989437853,5.46826731917,0.98352
375.9,5.60882088411,5.57544839985,0.99405
376.44,5.69119219828,5.71725785854,1.00458
376.98,5.75322384176,5.84015505401,1.01511
377.52,5.78132582684,5.92955902104,1.02564
378.06,5.85847787182,6.07037901645,1.03617
378.6,5.89861026489,6.17407536426,1.0467
379.14,5.9812990178,6.32360876059,1.05723
379.67,6.10689337187,6.51950562255,1.067565
380.21,6.08664287093,6.56670856745,1.078872
380.75,6.15632087209,6.7190085998,1.0914
381.29,6.23002643438,6.87750062165,1.103928
381.83,6.22021738158,6.94459901697,1.116456
382.37,6.32898418188,7.14532187759,1.128984
382.91,6.33665779166,7.23337090907,1.141512
383.45,6.41591881172,7.40422694548,1.15404
383.99,6.49715837158,7.57937704721,1.166568
384.53,6.53601110235,7.70658454674,1.179096
385.07,6.59698328518,7.86112361022,1.191624
385.61,6.60659500742,7.95534459137,1.204152
386.15,6.69462336761,8.1452143589,1.21668
386.69,6.70017190202,8.23590490334,1.229208
387.23,6.76916303031,8.40551342461,1.241736
387.77,6.83227461405,8.56947608652,1.254264
388.32,6.85062430402,8.67990540818,1.267024
388.86,6.93952314806,8.87948072315,1.279552
389.4,6.94781540942,8.97713333421,1.29208
389.94,6.99538007804,9.12622881285,1.304608
390.48,7.04179330702,9.28682968199,1.318816
391.02,7.10913820355,9.47814476367,1.333234
391.56,7.10200250413,9.5710278787,1.347652
392.1,7.15122371674,9.74046728786,1.36207
392.64,7.2276875919,9.94882523799,1.376488
393.18,7.28738746761,10.136070953,1.390906
393.72,7.3740566537,10.3629387928,1.405324
394.26,7.37994324549,10.4776153832,1.419742
394.8,7.38141057648,10.5861237924,1.43416
395.34,7.48071195518,10.8363947626,1.448578
395.89,7.51225516497,10.9924050295,1.463263
396.43,7.49911607857,11.0813013461,1.477681
396.97,7.48859605592,11.1737266864,1.492099
397.51,7.55716135926,11.3849920595,1.506517
398.05,7.56878349417,11.5116277237,1.520935
398.59,7.63572965823,11.723540438,1.535353
399.13,7.65247411466,11.8595824611,1.549771
399.67,7.66432703676,11.9884560433,1.564189
400.22,7.75333364461,12.2451871743,1.5793448
400.76,7.75935956033,12.375545335,1.5949184
401.3,7.78777534896,12.5421498973,1.610492
401.84,7.79537924157,12.6757980237,1.6260656
402.38,7.83726492548,12.8659613225,1.6416392
402.92,7.90859722544,13.106228552,1.6572128
403.47,7.89490882008,13.2087729952,1.6730748
404.01,7.92003141888,13.3741483834,1.6886484
404.55,7.93444086828,13.5220486854,1.704222
405.09,8.0048582507,13.7667199982,1.7197956
405.63,8.01372969425,13.9067796885,1.7353692
406.17,8.02843915558,14.0573377347,1.7509428
406.72,8.06095763956,14.2421386502,1.7668048
407.26,8.10452426898,14.4453289993,1.7823784
407.8,8.12051976824,14.6003047583,1.797952
408.34,8.14242066479,14.7664883216,1.8135256
408.88,8.16299769113,14.9309325465,1.8290992
409.43,8.19592316074,15.1211602297,1.8449612
409.97,8.25708644916,15.3625966853,1.8605348
410.51,8.23588715256,15.4638079606,1.8776129
411.05,8.32103933224,15.7665347454,1.8947795
411.6,8.29919791831,15.8702574081,1.912264
412.14,8.32625072522,16.0649229325,1.9294306
412.68,8.37524323507,16.3032250307,1.9465972
413.22,8.38929164975,16.4745872494,1.9637638
413.77,8.3879375864,16.6185870836,1.9812483
414.31,8.44719444504,16.8809992422,1.9984149
414.85,8.43412714331,16.9996706387,2.0155815
415.39,8.48092189936,17.2395778772,2.0327481
415.94,8.49643484435,17.4196677017,2.0502326
416.48,8.52323522292,17.6209296813,2.0673992
417.02,8.55757505714,17.8388282951,2.0845658
417.56,8.58307157587,18.0393196225,2.1017324
418.11,8.61093941038,18.2484483233,2.1192169
418.65,8.63983394954,18.4579986925,2.1363835
419.19,8.64721326932,18.6222070009,2.1535501
419.74,8.66816581404,18.8188879008,2.1710346
420.28,8.6873540475,19.0127677747,2.1885568
420.82,8.78078032231,19.3739944863,2.2064092
421.36,8.72375983071,19.4039239991,2.2242616
421.91,8.78229300045,19.6938055145,2.2424446
422.45,8.79283691085,19.8744228911,2.260297
422.99,8.81709339691,20.0866560319,2.2781494
423.54,8.83680479279,20.2922411582,2.2963324
424.08,8.86309468397,20.5108389986,2.3141848
424.62,8.90408554899,20.7646587322,2.3320372
425.17,8.90749711422,20.9345796493,2.3502202
425.71,8.94495648874,21.1823063692,2.3680726
426.25,8.96294460743,21.3849136125,2.385925
426.8,8.99198298414,21.617698228,2.404108
427.34,9.01993128246,21.8459163769,2.4219604
427.88,9.0635385279,22.1133373137,2.4398128
428.43,9.04855923574,22.2413205975,2.4579958
428.97,9.11138108744,22.5583964648,2.4758482
429.51,9.13064226559,22.7690880961,2.4937006
430.06,9.14824964096,22.9815612665,2.5121266
430.6,9.1625184492,23.2010176914,2.532166
431.14,9.17962427313,23.4282866399,2.5522054
431.69,9.23104126693,23.7479235369,2.5726159
432.23,9.24382308676,23.9660469182,2.5926553
432.78,9.23818930708,24.1399965323,2.6130658
433.32,9.26448311258,24.394358659,2.6331052
433.86,9.26800280187,24.5893515866,2.6531446
434.41,9.33123687688,24.9475759415,2.6735551
434.95,9.33217483012,25.1370947955,2.6935945
435.49,9.36968927008,25.4259064358,2.7136339
436.04,9.38451680088,25.6576856061,2.7340444
436.58,9.40670855969,25.9068636556,2.7540838
437.13,9.42587259909,26.1520297987,2.7744943
437.67,9.4718854688,26.4695031451,2.7945337
438.21,9.46872319016,26.6504135824,2.8145731
438.76,9.47147983281,26.8514899938,2.8349836
439.3,9.51753020239,27.172767631,2.855023
439.85,9.57318132871,27.5270462941,2.8754335
440.39,9.55164837389,27.6620894798,2.896054
440.94,9.59662648035,27.9960848851,2.917284
441.48,9.6214996833,28.2691976215,2.938128
442.02,9.6545779343,28.5676257794,2.958972
442.57,9.6648298512,28.8031452522,2.980202
443.11,9.70104855442,29.11329296,3.001046
443.66,9.72576884257,29.3939577545,3.022276
444.2,9.7378245691,29.6333687027,3.04312
444.75,9.75659234896,29.8976137645,3.06435
445.29,9.80092124105,30.2377434074,3.085194
445.83,9.80729224382,30.4618223864,3.106038
446.38,9.8653309617,30.8515338259,3.127268
446.92,9.86181997238,31.0461137969,3.148112
447.47,9.91081744348,31.4107699779,3.169342
448.01,9.91229070633,31.6220510393,3.190186
448.56,9.98167308945,32.0553046662,3.211416
449.1,9.98569118181,32.2763501793,3.23226
449.65,10.0353770669,32.6499989334,3.25349
450.19,10.0624134713,32.9571088953,3.2752688
450.73,10.0730605814,33.2287060249,3.2987696
451.28,10.1045686174,33.5745067305,3.3227056
451.82,10.1172742009,33.8544876815,3.3462064
452.37,10.1230183395,34.1160133218,3.3701424
452.91,10.2427151016,34.7601204541,3.3936432
453.46,10.1925637837,34.8338939817,3.4175792
454.0,10.2442765591,35.2513751818,3.44108
454.55,10.2581201684,35.5445505136,3.465016
455.09,10.3040115481,35.9457173929,3.4885168
455.64,10.3200779908,36.2487868351,3.5124528
456.18,10.3359045009,36.5472787292,3.5359536
456.73,10.3623530211,36.8888327513,3.5598896
457.27,10.4216135297,37.3447098749,3.5833904
457.82,10.4323995113,37.6330701723,3.6073264
458.36,10.4296153726,37.8681311804,3.6308272
458.91,10.4851923238,38.3208950499,3.6547632
459.45,10.4739234236,38.5258554679,3.678264
460.0,10.5165911493,38.934523753,3.7022
460.54,10.5642080497,39.3590783823,3.7257008
461.09,10.5738060876,39.647932422,3.7496368
461.63,10.6131335296,40.0448131742,3.7731376
462.18,10.6449170441,40.4195334825,3.7970736
462.72,10.6609893601,40.731103028,3.8205744
463.27,10.7244604052,41.2302995623,3.8445104
463.81,10.7721485358,41.6667911845,3.8680112
464.36,10.7734994502,41.9298910194,3.8919472
464.9,10.8003160172,42.2880757491,3.915448
465.45,10.8333808848,42.6768473235,3.939384
465.99,10.8664696603,43.0625674463,3.9628848
466.54,10.8989690589,43.4522365424,3.9868208
467.08,10.932293946,43.842014549,4.0103216
467.63,10.9669166173,44.243366712,4.0342576
468.17,10.9646801334,44.4920229148,4.0577584
468.72,10.9984092713,44.8921455317,4.0816944
469.26,11.0151789667,45.2194598211,4.1051952
469.81,11.0652173501,45.6897341951,4.1291312
470.36,11.0744373513,45.9928825223,4.1530672
470.9,11.1338877889,46.5014394546,4.176568
471.45,11.1728896039,46.9317674726,4.200504
471.99,11.1502031151,47.0985114791,4.2240048
472.54,11.1815130059,47.4984053034,4.2479408
473.08,11.2060668771,47.8660602313,4.2714416
473.63,11.2242797129,48.2125196551,4.2953776
474.17,11.2594589867,48.6282342136,4.3188784
474.72,11.2732948178,48.95782707,4.3428144
475.26,11.284630895,49.2838740591,4.3673448
475.81,11.3157479081,49.7152722256,4.3934588
476.35,11.3237272236,50.0406603266,4.419098
476.9,11.3501071054,50.4536323061,4.445212
477.45,11.3533681283,50.7646100995,4.471326
477.99,11.3725846772,51.1421175274,4.4969652
478.54,11.368354295,51.41996685,4.5230792
479.08,11.3960243751,51.8373057618,4.5487184
479.63,11.3902011401,52.1082612183,4.5748324
480.17,11.3901886664,52.4002394784,4.6004716
480.72,11.4209565934,52.8400333131,4.6265856
481.26,11.4367347902,53.2062612222,4.6522248
481.81,11.456930411,53.5994020705,4.6783388
482.36,11.4671267857,53.9465567148,4.7044528
482.9,11.4782987292,54.2934089927,4.730092
483.45,11.4809499082,54.605762839,4.756206
483.99,11.5086579063,55.0326205676,4.7818452
484.54,11.4899291147,55.2431103941,4.8079592
485.08,11.524471742,55.7046681731,4.8335984
485.63,11.5596653818,56.1766491956,4.8597124
486.17,11.5602538997,56.4759048852,4.8853516
486.72,11.577784572,56.8638906498,4.9114656
487.27,11.5759160289,57.1570068357,4.9375796
487.81,11.5941953223,57.5445281943,4.9632188
488.36,11.6121328008,57.9367950611,4.9893328
488.9,11.6109683115,58.2286809752,5.014972
489.45,11.6383094201,58.6697186811,5.041086
489.99,11.6870751645,59.2151982505,5.0667252
490.54,11.6787373494,59.4779313796,5.0928392
491.09,11.703886443,59.9116469601,5.1189532
491.63,11.7218515109,60.3041481971,5.1445924
492.18,11.7461448442,60.7358663212,5.1707064
492.72,11.7573085512,61.0950385577,5.1963456
493.27,11.7933884834,61.5904949017,5.2224596
493.81,11.8138678727,62.0003458062,5.2480988
494.36,11.8353077912,62.4219318444,5.2742128
494.91,11.8670813153,62.8994091333,5.3003268
495.45,11.8891886028,63.3214142662,5.325966
496.0,11.9202032457,63.797881387,5.35208
496.54,11.9595492068,64.3150973925,5.3777192
497.09,11.9928531542,64.8073780376,5.4038332
497.63,12.0175092417,65.2487347446,5.4294724
498.18,12.0296270824,65.628669908,5.4555864
498.72,12.0618177736,66.1135443633,5.4812256
499.27,12.1135445638,66.7134036726,5.5073396
499.82,12.1279963686,67.1097051666,5.5334536
500.36,12.1570351483,67.5959164053,5.5602304
500.91,12.1600559904,67.9513948627,5.5880824
501.45,12.1931575002,68.4697980348,5.615428
502.0,12.2178401243,68.9486928168,5.64328
502.54,12.2628426833,69.5379896486,5.6706256
503.09,12.2762122278,69.9557203932,5.6984776
503.64,12.3186724364,70.5407786052,5.7263296
504.18,12.3225809527,70.9001284274,5.7536752
504.73,12.3673865576,71.5023817758,5.7815272
505.27,12.3667701652,71.8369948362,5.8088728
505.82,12.4079322594,72.4216859351,5.8367248
506.36,12.4182521756,72.8215050025,5.8640704
506.91,12.4597268867,73.4117439418,5.8919224
507.46,12.4919958048,73.9497969704,5.9197744
508.0,12.506151497,74.3755836911,5.94712
508.55,12.5536139628,75.0074919264,5.974972
509.09,12.5743621825,75.4753154369,6.0023176
509.64,12.6008563151,75.9853006855,6.0301696
510.18,12.6182372945,76.4351642087,6.0575152
510.73,12.6368790933,76.9000495449,6.0853672
511.27,12.6550963634,77.3569695257,6.1127128
511.82,12.7048043923,78.0146746425,6.1405648
512.37,12.6907859057,78.2820569857,6.1684168
512.91,12.7238066049,78.8336825473,6.1957624
513.46,12.7224448658,79.1795910702,6.2236144
514.0,12.7288971678,79.5678270402,6.25096
514.55,12.7575859646,80.1024838457,6.278812
515.09,12.7621721881,80.4802691366,6.3061576
515.64,12.7920345189,81.0248694462,6.3340096
516.18,12.8101865009,81.4901465107,6.3613552
516.73,12.8195266577,81.906612022,6.3892072
517.28,12.817534744,82.25087925,6.4170592
517.82,12.8421466284,82.7599913743,6.4444048
518.37,12.8583034396,83.2222418734,6.4722568
518.91,12.8648272691,83.6162621937,6.4996024
519.46,12.891265515,84.1471478073,6.5274544
520.0,12.9124471445,84.6385085425,6.5548
520.55,12.9261798532,85.0885436633,6.582652
521.09,12.9513826514,85.6086082424,6.6099976
521.64,12.9614109968,86.0358968003,6.6378496
522.18,12.9774202667,86.4970392703,6.6651952
522.73,12.9865909781,86.9198663832,6.6930472
523.28,13.0179047657,87.4920257258,6.7208992
523.82,13.0471546648,88.0453936214,6.7482448
524.37,13.095792191,88.7383555586,6.7760968
524.91,13.110898211,89.1992407905,6.8034424
525.46,13.1527574878,89.8583449255,6.8319016
526.0,13.1946138894,90.514523497,6.85996
526.55,13.2310467955,91.1425686306,6.888538
527.09,13.2752092511,91.8192645153,6.9165964
527.64,13.3032467662,92.3933688774,6.9451744
528.18,13.3495713892,93.0896690774,6.9732328
528.73,13.3974952195,93.8067267206,7.0018108
529.27,13.4140467238,94.2989939108,7.0298692
529.82,13.4607273474,95.0118332552,7.0584472
530.36,13.5085061218,95.7281042798,7.0865056
530.91,13.5384723821,96.327362815,7.1150836
531.45,13.5527509543,96.8092245574,7.143142
532.0,13.5990136455,97.5283181416,7.17172
532.54,13.6286931146,98.123570307,7.1997784
533.09,13.6382593595,98.5821993259,7.2283564
533.63,13.6544357297,99.0822495147,7.2564148
534.18,13.6930990694,99.7541281301,7.2849928
534.72,13.7105407785,100.265886693,7.3130512
535.27,13.7158226911,100.696484371,7.3416292
535.81,13.7373142748,101.239714668,7.3696876
536.36,13.7423385737,101.669470733,7.3982656
536.9,13.7621517585,102.202197896,7.426324
537.45,13.7411049518,102.438590787,7.454902
537.99,13.7760931257,103.085959326,7.4829604
538.54,13.7858618696,103.553030811,7.5115384
539.08,13.7817776197,103.90904644,7.5395968
539.63,13.78417396,104.321038003,7.5681748
540.17,13.7955948573,104.794555669,7.5962332
540.72,13.7891606019,105.139746196,7.6248112
541.26,13.7838571979,105.48606172,7.6528696
541.81,13.7853190124,105.891205643,7.6814476
542.35,13.7936559925,106.342273636,7.709506
542.9,13.7959220358,106.75400357,7.738084
543.44,13.7937659523,107.124350618,7.7661424
543.99,13.8109288325,107.652328714,7.7947204
544.53,13.7930899993,107.900292033,7.8227788
545.08,13.7787706166,108.182044376,7.8513568
545.62,13.7818686714,108.593065494,7.8794152
546.16,13.7862368987,109.01430432,7.9074736
546.71,13.7772603863,109.337049332,7.9360516
547.25,13.7553216434,109.548894654,7.96411
547.8,13.7561078375,109.948278039,7.992688
548.34,13.7319349565,110.140367867,8.0207464
548.89,13.7340381058,110.549728035,8.0493244
549.43,13.7281865361,110.887817802,8.0773828
549.98,13.736521691,111.347706355,8.1059608
550.52,13.7557266657,111.894494952,8.1343936
551.06,13.7621666978,112.338375817,8.1628408
551.61,13.7566652461,112.692053961,8.1918148
552.15,13.7714982215,113.205323513,8.220262
552.7,13.7687728609,113.58185676,8.249236
553.24,13.8066728177,114.287263631,8.2776832
553.78,13.8318736527,114.889346236,8.3061304
554.33,13.8871997456,115.751259703,8.3351044
554.87,13.9295664088,116.500647426,8.3635516
555.42,13.9587443197,117.149119047,8.3925256
555.96,13.9959643158,117.859634813,8.4209728
556.5,14.0505562331,118.719050847,8.44942
557.05,14.1047436205,119.585573684,8.478394
557.59,14.1351781506,120.245715861,8.5068412
558.14,14.1991112097,121.200989291,8.5358152
558.68,14.2694777691,122.207551926,8.5642624
559.22,14.3119710701,122.978611209,8.5927096
559.77,14.3742071596,123.929866131,8.6216836
560.31,14.431454193,124.833966404,8.6501308
560.85,14.4645385831,125.531626327,8.678578
561.4,14.513277331,126.37511705,8.707552
561.94,14.5601399475,127.197370933,8.7359992
562.49,14.6255553068,128.192600299,8.7649732
563.03,14.6527498434,128.847789389,8.7934204
563.57,14.7153387991,129.816770575,8.8218676
564.12,14.751423768,130.562515145,8.8508416
564.66,14.7984681473,131.399872477,8.8792888
565.2,14.8303949538,132.105243025,8.907736
565.75,14.8610949725,132.809296052,8.93671
566.29,14.9385775556,133.926696131,8.9651572
566.83,14.9565576733,134.513362899,8.9936044
567.38,14.9968701658,135.310436825,9.0225784
567.92,15.0221409774,135.965782554,9.0510256
568.46,15.0439961198,136.591553573,9.0794728
569.0,15.1164001154,137.678962939,9.10792
569.55,15.1377196171,138.311739543,9.136894
570.09,15.1585815074,138.933571623,9.1653412
570.63,15.1992548794,139.738733199,9.1937884
571.18,15.2300411721,140.463051072,9.2227624
571.72,15.2507536187,141.087918284,9.2512096
572.26,15.2782458453,141.776877951,9.2796568
572.81,15.291853081,142.346214579,9.3086308
573.35,15.3079185679,142.931229686,9.337078
573.89,15.3094878138,143.381393919,9.3655252
574.43,15.3174247405,143.891465252,9.3939724
574.98,15.3292780188,144.446965122,9.4229464
575.52,15.3238503459,144.820266587,9.4506448
576.06,15.3257799516,145.262560806,9.4783144
576.6,15.3217698481,145.648499028,9.505984
577.15,15.3532488407,146.380423086,9.534166
577.69,15.3404510987,146.682871436,9.5618356
578.23,15.3371868249,147.07603281,9.5895052
578.77,15.3650840057,147.7686987,9.6171748
579.31,15.3686559006,148.228294799,9.6448444
579.86,15.4035727989,148.999166338,9.6730264
580.4,15.4433561208,149.811302948,9.700696
580.94,15.4648121364,150.447346398,9.7283656
581.48,15.4897521999,151.118567702,9.7560352
582.02,15.4918355412,151.567545745,9.7837048
582.57,15.5201600675,152.2820537,9.8118868
583.11,15.5627949885,153.13099903,9.8395564
583.65,15.585941351,153.790005733,9.867226
584.19,15.6088226611,154.447670671,9.8948956
584.73,15.6160204584,154.950981163,9.9225652
585.28,15.6371861459,155.601686257,9.9507472
585.82,15.6665415983,156.327281882,9.9784168
586.36,15.6718369144,156.813754212,10.0060864
586.9,15.6714008598,157.243012405,10.033756
587.44,15.6897591487,157.861344357,10.0614256
587.98,15.709062218,158.490224221,10.0890952
588.52,15.7540808364,159.380330462,10.1167648
589.07,15.7642394364,159.927370425,10.1449468
589.61,15.7303014849,160.018322862,10.1726164
590.15,15.7020058559,160.164950504,10.200286
590.69,15.7024565381,160.604028282,10.2279556
591.23,15.7076445696,161.091715481,10.2556252
591.77,15.7219665564,161.673616936,10.2832948
592.31,15.7128837718,162.014985192,10.3109644
592.85,15.7232390714,162.556814054,10.338634
593.39,15.7224185163,162.983363667,10.3663036
593.93,15.7163125066,163.354930996,10.3939732
594.48,15.6950451903,163.576196844,10.4221552
595.02,15.697205711,164.03304953,10.4498248
595.56,15.6709202709,164.191979381,10.4774944
596.1,15.6600584473,164.511482238,10.505164
596.64,15.6538845443,164.879761099,10.5328336
597.18,15.6601432921,165.378993348,10.5605032
597.72,15.6681290213,165.89685753,10.5881728
598.26,15.6675166955,166.323888039,10.6158424
598.8,15.6683164264,166.765913904,10.643512
599.34,15.6438192563,166.938036201,10.6711816
599.88,15.6113239691,167.023232181,10.6988512
600.42,15.5858342331,167.170254038,10.7257816
600.96,15.5848076255,167.575656461,10.7525008
601.5,15.5655858532,167.78487434,10.77922
602.04,15.5814973859,168.372713397,10.8059392
602.58,15.5315874555,168.248381315,10.8326584
603.12,15.5318355785,168.666067368,10.8593776
603.66,15.4996980132,168.731212942,10.8860968
604.2,15.5042773101,169.195325498,10.912816
604.74,15.5014726383,169.578905578,10.9395352
605.28,15.4741455964,169.693417232,10.9662544
605.82,15.4443764948,169.779623076,10.9929736
606.36,15.4331487069,170.068557687,11.0196928
606.89,15.4013789826,170.122357008,11.0459172
607.43,15.4235057496,170.778871179,11.0726364
607.97,15.3953080421,170.87799853,11.0993556
608.51,15.401688291,171.360335972,11.1260748
609.05,15.3816127279,171.547958142,11.152794
609.59,15.349385296,171.598655529,11.1795132
610.13,15.335543641,171.853666022,11.2062324
610.67,15.3294445864,172.194909094,11.2329516
611.21,15.2958394803,172.226117157,11.2596708
611.75,15.2754337695,172.404502941,11.28639
612.28,15.2614016342,172.646351891,11.3126144
612.82,15.2449039454,172.867051537,11.3393336
613.36,15.2322209489,173.130227567,11.3660528
613.9,15.216493503,173.35804112,11.392772
614.44,15.2061879815,173.64692984,11.4194912
614.98,15.1716162485,173.657511688,11.4462104
615.51,15.1518630454,173.828760886,11.4724348
616.05,15.1360876842,174.052203238,11.499154
616.59,15.0998303965,174.038730491,11.5258732
617.13,15.0862988421,174.285861348,11.5525924
617.67,15.0510475245,174.280769193,11.5793116
618.2,15.0272009665,174.398721796,11.605536
618.74,15.0146761854,174.654545134,11.6322552
619.28,15.0121415218,175.026173692,11.6589744
619.82,14.995014759,175.227148001,11.6856936
620.35,14.9837908405,175.488929653,11.711918
620.89,14.9527579724,175.525000977,11.7386372
621.43,14.9465918057,175.85197956,11.7653564
621.97,14.9537270805,176.335480235,11.7920756
622.5,14.9500492873,176.684167492,11.8183
623.04,14.9482275839,177.062042738,11.8450192
623.58,14.9346885946,177.300716081,11.8717384
624.11,14.9001684325,177.281649723,11.8979628
624.65,14.8946284289,177.613707523,11.924682
625.19,14.8760780905,177.779350072,11.9506868
625.72,14.8722058278,178.093451216,11.9749184
626.26,14.8535476889,178.236737794,11.9996072
626.8,14.8515993829,178.580027053,12.024296
627.33,14.8401643284,178.8021295,12.0485276
627.87,14.8441028808,179.216066343,12.0732164
628.41,14.8345261789,179.4666914,12.0979052
628.94,14.830865248,179.781777398,12.1221368
629.48,14.8146333413,179.950767525,12.1468256
630.01,14.8186475578,180.358607053,12.1710572
630.55,14.8015573203,180.516033483,12.195746
631.09,14.805666532,180.931682525,12.2204348
631.62,14.822942617,181.501987411,12.2446664
632.16,14.8181296717,181.808896342,12.2693552
632.69,14.8168544876,182.152286747,12.2935868
633.23,14.8271426362,182.644829354,12.3182756
633.76,14.8343006006,183.09246197,12.3425072
634.3,14.8406172757,183.53682261,12.367196
634.83,14.8260701211,183.716174499,12.3914276
635.37,14.8469103388,184.340966948,12.4161164
635.9,14.8546834638,184.797431719,12.440348
636.44,14.8386455267,184.964262552,12.4650368
636.97,14.8541437887,185.51738863,12.4892684
637.51,14.8634967359,186.001161995,12.5139572
638.04,14.8805757598,186.57546833,12.5381888
638.58,14.8888623346,187.046955113,12.5628776
639.11,14.9047417055,187.607611444,12.5871092
639.65,14.911071467,188.055421305,12.611798
640.18,14.9020351931,188.302557801,12.6360296
640.72,14.920771841,188.907690589,12.6607184
641.25,14.9282205625,189.363731424,12.68495
641.78,14.9592614999,190.119971004,12.7091816
642.32,14.9617884316,190.521474841,12.7338704
642.85,14.9538136251,190.782279519,12.758102
643.39,14.9500921076,191.103899852,12.7827908
643.92,14.9414588893,191.355598683,12.8070224
644.45,14.9562917149,191.907977893,12.831254
644.99,14.9479914054,192.170522483,12.8559428
645.52,14.9452317406,192.497191268,12.8801744
646.05,14.9530905035,192.960750812,12.904406
646.59,14.946522979,193.245012526,12.9290948
647.12,14.9400738532,193.52365306,12.9533264
647.65,14.9455441241,193.956665712,12.977558
648.19,14.9584008141,194.492819118,13.0022468
648.72,14.9516453133,194.767284719,13.0264784
649.25,14.9581059241,195.213902564,13.05071
649.78,14.9373187424,195.304570217,13.0749416
650.32,14.922536191,195.460034861,13.098312
650.85,14.8947766332,195.424831547,13.12036
651.38,14.8988580873,195.806871718,13.142408
651.91,14.9042743673,196.20666412,13.164456
652.45,14.9123044599,196.647365928,13.18692
652.98,14.9053926306,196.884854285,13.208968
653.51,14.8863556694,196.961610044,13.231016
654.04,14.8581526945,196.916048582,13.253064
654.57,14.8793011051,197.524388652,13.275112
655.1,14.87337436,197.773638605,13.29716
655.64,14.8905414911,198.336413817,13.319624
656.17,14.8931483977,198.699500969,13.341672
656.7,14.8819405175,198.878086132,13.36372
657.23,14.8768857798,199.138541611,13.385768
657.76,14.8637329124,199.290195962,13.407816
658.29,14.8656361217,199.643471388,13.429864
658.82,14.8546071651,199.822868379,13.451912
659.35,14.8748886201,200.423654272,13.47396
659.88,14.8803307995,200.825063512,13.496008
660.41,14.8908240311,201.294993138,13.518056
660.95,14.8731280768,201.389888187,13.54052
661.48,14.8667099928,201.630765213,13.562568
662.01,14.8670071421,201.962583095,13.584616
662.54,14.8877303846,202.572345066,13.606664
663.07,14.8848380183,202.861170518,13.628712
663.6,14.8545084981,202.775330426,13.65076
664.13,14.833973729,202.822074674,13.672808
664.66,14.8132463202,202.865275248,13.694856
665.18,14.8058320269,203.084017328,13.716488
665.71,14.8301464801,203.744501302,13.738536
666.24,14.8314180871,204.088974427,13.760584
666.77,14.8188807407,204.243179901,13.782632
667.3,14.8139610069,204.501991232,13.80468
667.83,14.7746768563,204.28543818,13.826728
668.36,14.726028307,203.937467394,13.848776
668.89,14.7295095663,204.3104348,13.870824
669.42,14.7226798013,204.540305976,13.892872
669.95,14.7498899076,205.243538073,13.91492
670.47,14.7454001126,205.500035429,13.936552
671.0,14.7212428441,205.487940364,13.9586
671.53,14.6723831234,205.129423769,13.980648
672.06,14.6567371301,205.233834385,14.002696
672.59,14.6454428821,205.398587188,14.024744
673.11,14.644782362,205.706119495,14.046376
673.64,14.6524380839,206.136711598,14.068424
674.17,14.6579291884,206.537140807,14.090472
674.7,14.6346233001,206.531414015,14.11252
675.22,14.5924358165,206.24348742,14.1335888
675.75,14.5616182774,206.109222351,14.15428
