Wavelength,ScaleFactor,Intensity,HalogenIntensity
676.81,21.1596392836,300.375095776,14.1956624
677.33,21.141631507,300.548655492,14.2159632
677.86,21.1137222183,300.58876632,14.2366544
678.39,21.0622528309,300.291817724,14.2573456
678.91,21.0055589043,299.909942471,14.2776464
679.44,20.9404947869,299.414263974,14.2983376
679.97,20.922396056,299.588391691,14.3190288
680.49,20.9153014359,299.911400973,14.3393296
681.02,20.908332184,300.244085055,14.3600208
681.54,20.8615197842,299.995363562,14.3803216
682.07,20.8181979424,299.803135041,14.4010128
682.6,20.7830691716,299.727271804,14.421704
683.12,20.7471817125,299.630897879,14.4420048
683.65,20.689560761,299.22682766,14.462696
684.17,20.6784176906,299.485457242,14.4829968
684.7,20.6632926522,299.693949681,14.503688
685.22,20.6557933523,300.004511304,14.5239888
685.75,20.6177640485,299.878780401,14.54468
686.27,20.5569183511,299.411121091,14.5649808
686.8,20.4937846306,298.915620661,14.585672
687.32,20.432180261,298.431869137,14.6059728
687.84,20.3905969747,298.238450219,14.6262736
688.37,20.3448755372,297.990675854,14.6469648
688.89,20.3206516564,298.04839501,14.6672656
689.42,20.286142507,297.961984781,14.6879568
689.94,20.2153362722,297.332373362,14.7082576
690.46,20.163989928,296.986503232,14.7285584
690.99,20.1091225183,296.59446726,14.7492496
691.51,20.0767298598,296.524273531,14.7695504
692.03,20.0477372025,296.503050122,14.7898512
692.56,20.0201063554,296.508634029,14.8105424
693.08,19.9992419242,296.605621097,14.8308432
693.6,19.9522582199,296.313859949,14.851144
694.13,19.9157483121,296.183726782,14.8718352
694.65,19.841486432,295.482114388,14.892136
695.17,19.7946955488,295.187146347,14.9124368
695.69,19.7741383114,295.28201867,14.9327376
696.22,19.7467816204,295.28209299,14.9534288
696.74,19.7310768684,295.447809745,14.9737296
697.26,19.7005509773,295.390660251,14.9940304
697.78,19.5925044356,294.168350633,15.0143312
698.3,19.4426414815,292.312959782,15.034632
698.83,19.4185613018,292.352716478,15.0553232
699.35,19.4374128248,293.03112728,15.075624
699.87,19.4568857982,293.719684851,15.0959248
700.39,19.4818739738,294.451981107,15.1141508
700.91,19.4784657989,294.742012648,15.1316852
701.43,19.4755752929,295.039766948,15.1492196
701.95,19.3998955104,294.233442833,15.166754
702.47,19.32258813,293.399750801,15.1842884
702.99,19.2591089407,292.773561402,15.2018228
703.51,19.2174225564,292.476818349,15.2193572
704.03,19.2049543095,292.623806997,15.2368916
704.55,19.208250115,293.010829969,15.254426
705.07,19.2103744355,293.380077648,15.2719604
705.59,19.1716430266,293.124736362,15.2894948
706.11,19.1191001485,292.65662425,15.3070292
706.63,19.0348922979,291.701417639,15.3245636
707.15,18.955520514,290.817453367,15.342098
707.67,18.8897416225,290.139487452,15.3596324
708.19,18.8510356673,289.875519809,15.3771668
708.71,18.810836367,289.587205193,15.3947012
709.23,18.7658826907,289.224205272,15.4122356
709.74,18.7239844712,288.900460147,15.4294328
710.26,18.6326333371,287.817676008,15.4469672
710.78,18.5566007132,286.96858142,15.4645016
711.3,18.4759837365,286.045845344,15.482036
711.82,18.3965076773,285.137965858,15.4995704
712.33,18.3675319457,285.004724587,15.5167676
712.85,18.3446933736,284.972006962,15.534302
713.37,18.2867098235,284.391919469,15.5518364
713.89,18.2300991585,283.831173519,15.5693708
714.4,18.1334392337,282.638083691,15.586568
714.92,18.045238958,281.579756533,15.6041024
715.44,17.9455793333,280.33932251,15.6216368
715.95,17.8746366153,279.538474837,15.638834
716.47,17.8657946006,279.713462026,15.6563684
716.99,17.8558392005,279.870688042,15.6739028
717.5,17.8452075925,280.010936855,15.6911
718.02,17.7991460905,279.600278568,15.7086344
718.53,17.6975779588,278.309130708,15.7258316
719.05,17.598042614,277.052425755,15.743366
719.57,17.477330966,275.458472614,15.7609004
720.08,17.3873607146,274.339474362,15.7780976
720.6,17.3427817732,273.940198746,15.795632
721.11,17.313192418,273.770554612,15.8128292
721.63,17.2891616337,273.693715,15.8303636
722.14,17.264745985,273.604111694,15.8475608
722.66,17.1944741252,272.791968909,15.8650952
723.17,17.0959215917,271.522425566,15.8822924
723.68,16.9664813638,269.758393993,15.8994896
724.2,16.86178657,268.389461517,15.917024
724.71,16.8237215881,268.072901191,15.9342212
725.23,16.8294343506,268.442611582,15.9507804
725.74,16.8564815665,269.127469613,15.9658152
726.25,16.8723363069,269.63427567,15.98085
726.77,16.8630360082,269.744152588,15.9961796
727.28,16.7888138301,268.809297755,16.0112144
727.79,16.6870549147,267.430900477,16.0262492
728.3,16.5998060452,266.282203116,16.041284
728.82,16.5447902236,265.653303713,16.0566136
729.33,16.5267608989,265.612290357,16.0716484
729.84,16.5442139301,266.141528286,16.0866832
730.35,16.6022799057,267.325229199,16.101718
730.87,16.6393615387,268.177381953,16.1170476
731.38,16.6231975262,268.166792243,16.1320824
731.89,16.5425717073,267.114844148,16.1471172
732.4,16.4347648785,265.62116805,16.162152
732.91,16.3681597495,264.79077784,16.1771868
733.42,16.2814105838,263.632208134,16.1922216
733.93,16.2640305139,263.595312636,16.2072564
734.44,16.2732586593,263.989540745,16.2222912
734.96,16.3080454243,264.803857589,16.2376208
735.47,16.3226431508,265.286297611,16.2526556
735.98,16.3019645965,265.195312967,16.2676904
736.49,16.251494399,264.618617388,16.2827252
737.0,16.1525755413,263.250799554,16.29776
737.51,16.0642755374,262.053230452,16.3127948
738.01,15.9916705577,261.104557542,16.3275348
738.52,15.9616266755,260.853994874,16.3425696
739.03,15.9415367462,260.765351622,16.3576044
739.54,15.9760341294,261.569842647,16.3726392
740.05,15.9717122018,261.739212785,16.387674
740.56,15.9535851659,261.682011792,16.4027088
741.07,15.9157255814,261.300301804,16.4177436
741.58,15.8315043115,260.155602089,16.4327784
742.08,15.7502358765,259.052294383,16.4475184
742.59,15.6790821088,258.117723343,16.4625532
743.1,15.6227989411,257.426044358,16.477588
743.61,15.6055373143,257.376240516,16.4926228
744.11,15.6068985899,257.628737205,16.5073628
744.62,15.6140016641,257.980743621,16.5223976
745.13,15.6113216456,258.171176388,16.5374324
745.64,15.5773888203,257.844217509,16.5524672
746.14,15.5044585409,256.86557717,16.5672072
746.65,15.4454365363,256.11996644,16.582242
747.16,15.3683401143,255.072594833,16.5972768
747.66,15.3004641387,254.17156732,16.6120168
748.17,15.2514687496,253.586957875,16.6270516
748.67,15.2165646577,253.230897901,16.6417916
749.18,15.1997919417,253.180295688,16.6568264
749.68,15.1738601461,252.97201697,16.6715664
750.19,15.1676211187,253.081866068,16.6856664
750.69,15.1388526545,252.787750182,16.6979464
751.2,15.0766712408,251.938292623,16.710472
751.7,15.0098367853,251.005778121,16.722752
752.21,14.9482114503,250.162468244,16.7352776
752.71,14.8807533589,249.216274009,16.7475576
753.22,14.8234825884,248.442801495,16.7600832
753.72,14.786383255,248.002590366,16.7723632
754.22,14.7669055551,247.857240911,16.7846432
754.73,14.7419679981,247.623324908,16.7971688
755.23,14.7277590054,247.56551094,16.8094488
755.73,14.7053045666,247.368645341,16.8217288
756.23,14.6761835616,247.059003227,16.8340088
756.74,14.6408803213,246.64809398,16.8465344
757.24,14.5814427266,245.825836612,16.8588144
757.74,14.5057634627,244.728104723,16.8710944
758.24,14.440770327,243.808932056,16.8833744
758.75,14.3840621878,243.031676319,16.8959
759.25,14.3576495631,242.761723189,16.90818
759.75,14.324264631,242.373146718,16.92046
760.25,14.298231936,242.108243832,16.93274
760.75,14.2809526516,241.991028301,16.94502
761.25,14.2503331152,241.647173735,16.9573
761.75,14.203463152,241.026804235,16.96958
762.25,14.1407785568,240.136721743,16.98186
762.75,14.0685202637,239.082402954,16.99414
763.25,13.9855367667,237.843912179,17.00642
763.75,13.923742211,236.963991567,17.0187
764.25,13.8841058358,236.459928807,17.03098
764.75,13.8513792115,236.072657261,17.04326
765.25,13.8561730867,236.324514327,17.05554
765.75,13.843982088,236.286594362,17.06782
766.25,13.8329570547,236.26828979,17.0801
766.75,13.8085919736,236.021701278,17.09238
767.25,13.7681554432,235.499617683,17.10466
767.74,13.6852043368,234.245460434,17.1166944
768.24,13.6144505078,233.201574218,17.1289744
768.74,13.5454590004,232.186158691,17.1412544
769.24,13.4722192713,231.096176714,17.1535344
769.74,13.449586341,230.873102887,17.1658144
770.23,13.4093801501,230.34430472,17.1778488
770.73,13.4056453906,230.444770911,17.1901288
771.23,13.3943749944,230.415514274,17.2024088
771.72,13.3557963711,229.91259802,17.2144432
772.22,13.3112083536,229.308501765,17.2267232
772.72,13.2527541619,228.464271406,17.2390032
773.21,13.1965455627,227.654103692,17.2510376
773.71,13.1194329605,226.484937929,17.2633176
774.2,13.0649192604,225.701079075,17.275352
774.7,13.0077887864,224.873865673,17.287632
775.19,12.965778874,224.291725807,17.2987468
775.69,12.9523585052,224.187280499,17.3086068
776.18,12.9343243353,224.000115933,17.3182696
776.68,12.9050547947,223.620461977,17.3281296
777.17,12.8790633288,223.294526301,17.3377924
777.66,12.8367237537,222.684490232,17.3474552
778.16,12.7792577949,221.813605568,17.3573152
778.65,12.7090111427,220.717116918,17.366978
779.14,12.6580369239,219.95416086,17.3766408
779.64,12.5983631891,219.041451665,17.3865008
780.13,12.5532265567,218.377982889,17.3961636
780.62,12.52584542,218.022690894,17.4058264
781.12,12.4936269968,217.585089774,17.4156864
781.61,12.4698372435,217.291268435,17.4253492
782.1,12.4658243178,217.34179657,17.435012
782.59,12.4289705199,216.819348818,17.4446748
783.08,12.3959655203,216.363367069,17.4543376
783.57,12.3345053625,215.409806585,17.4640004
784.07,12.277548241,214.536164018,17.4738604
784.56,12.2178332351,213.610770819,17.4835232
785.05,12.1660846861,212.823582306,17.493186
785.54,12.1294338116,212.299646034,17.5028488
786.03,12.0752589961,211.468113242,17.5125116
786.52,12.065394204,211.411941447,17.5221744
787.01,12.0550530302,211.347227162,17.5318372
787.5,12.0337500037,211.090025689,17.5415
787.99,12.0097119074,210.784408869,17.5511628
788.48,11.9683627776,210.174331455,17.5608256
788.96,11.9196578797,209.431859951,17.5702912
789.45,11.8532061395,208.378818684,17.579954
789.94,11.7823027841,207.246190994,17.5896168
790.43,11.7056474777,206.010962859,17.5992796
790.92,11.6793886815,205.66168256,17.6089424
791.4,11.666334418,205.54223964,17.618408
791.89,11.6540221625,205.437927786,17.6280708
792.38,11.6454354312,205.399087792,17.6377336
792.87,11.6306907719,205.251410458,17.6473964
793.35,11.582378604,204.508460642,17.656862
793.84,11.5465454396,203.987331362,17.6665248
794.33,11.4832693772,202.980423772,17.6761876
794.81,11.4312472144,202.169073877,17.6856532
795.3,11.3525431473,200.886838396,17.695316
795.78,11.281794989,199.741716336,17.7047816
796.27,11.2437353401,199.17652453,17.7144444
796.75,11.2212054842,198.883636093,17.72391
797.24,11.2153595117,198.888394379,17.7335728
797.72,11.2173786249,199.030379689,17.7430384
798.21,11.211496709,199.03435108,17.7527012
798.69,11.1934343909,198.819648716,17.7621668
799.18,11.148774044,198.134112559,17.7718296
799.66,11.0909980081,197.212309645,17.7812952
800.14,10.991880934,195.546907222,17.7901224
800.63,10.9284067542,194.498874371,17.7975508
801.11,10.8723756817,193.580774614,17.8048276
801.59,10.829009484,192.887447478,17.8121044
802.07,10.8260247115,192.913061214,17.8193812
802.56,10.8211439886,192.906473539,17.8268096
803.04,10.8403766891,193.328214481,17.8340864
803.52,10.8442636201,193.476445882,17.8413632
804.0,10.8454415774,193.576382356,17.84864
804.48,10.8148548391,193.109148211,17.8559168
804.96,10.7420501057,191.8873207,17.8631936
805.44,10.6601647629,190.502158854,17.8704704
805.92,10.5815413584,189.174121392,17.8777472
806.4,10.5012346934,187.814834521,17.885024
806.88,10.4022177483,186.119608939,17.8923008
807.36,10.3340630817,184.975364054,17.8995776
807.84,10.292649689,184.308979371,17.9068544
808.32,10.2776840223,184.115780007,17.9141312
808.8,10.2710273533,184.071271778,17.921408
809.28,10.1950126467,182.783168274,17.9286848
809.76,10.1577905853,182.189741879,17.9359616
810.24,10.137069314,181.891851378,17.9432384
810.71,10.0479944875,180.365154502,17.9503636
811.19,9.95779392729,178.818482524,17.9576404
811.67,9.87682400922,177.436325525,17.9649172
812.15,9.81054121482,176.316949958,17.972194
812.62,9.75389188833,175.368335703,17.9793192
813.1,9.73010126231,175.011400444,17.986596
813.58,9.76304045888,175.674908158,17.9938728
814.05,9.8368167708,177.072519018,18.000998
814.53,9.92507470506,178.733472699,18.0082748
815.0,9.96096305981,179.450733908,18.0154
815.48,9.96783980713,179.647155238,18.0226768
815.95,9.92297832891,178.909334521,18.029802
816.43,9.86183220539,177.878644601,18.0370788
816.9,9.80615698219,176.944297043,18.044204
817.38,9.74533276497,175.917687296,18.0514808
817.85,9.69469620455,175.072699048,18.058606
818.33,9.6443420466,174.233553097,18.0658828
818.8,9.6288684131,174.022615861,18.073008
819.27,9.61673452172,173.871841102,18.0801332
819.75,9.61714116541,173.949175287,18.08741
820.22,9.6096129188,173.881479218,18.0945352
820.69,9.61988827799,174.135950694,18.1016604
821.16,9.57327812555,173.360441065,18.1087856
821.64,9.52010239184,172.466768985,18.1160624
822.11,9.44153899481,171.110782436,18.1231876
822.58,9.37387394611,169.951266791,18.1303128
823.05,9.29363836122,168.562789571,18.137438
823.52,9.2484217911,167.808573689,18.1445632
823.99,9.21122829505,167.199345793,18.1516884
824.46,9.17863496643,166.673121458,18.1588136
824.93,9.14258993902,166.083729306,18.1659388
825.4,9.11438475338,165.627985125,18.172152
825.87,9.05941666291,164.683938714,18.1782056
826.34,9.01636340144,163.955889133,18.1842592
826.81,8.96083939841,163.000471608,18.1903128
827.28,8.86176512547,161.251925174,18.1963664
827.75,8.77560933382,159.73732685,18.20242
828.21,8.68682615935,158.172725927,18.2083448
828.68,8.60816705786,156.792584286,18.2143984
829.15,8.54857648418,155.758927498,18.220452
829.62,8.47705311613,154.507056093,18.2265056
830.08,8.43063485504,153.710963222,18.2324304
830.55,8.39046304296,153.029325962,18.238484
831.02,8.31758214694,151.750440221,18.2445376
831.48,8.2414803979,150.410828122,18.2504624
831.95,8.12996645885,148.424862735,18.256516
832.41,8.03774005314,146.788751886,18.2624408
832.88,7.95238221014,145.278049873,18.2684944
833.34,7.87078265012,143.83398158,18.2744192
833.81,7.79832899907,142.557141153,18.2804728
834.27,7.71590552145,141.096116209,18.2863976
834.74,7.6463987805,139.871376548,18.2924512
835.2,7.60250548152,139.113503843,18.298376
835.67,7.5393869307,138.0041773,18.3044296
836.13,7.46071786873,136.608388255,18.3103544
836.59,7.36379242573,134.877278041,18.3162792
837.05,7.26720283498,133.151172852,18.322204
837.52,7.16191988228,131.265512513,18.3282576
837.98,7.07353525112,129.687485507,18.3341824
838.44,7.01039967483,128.571481551,18.3401072
838.9,6.9476945384,127.462626328,18.346032
839.36,6.88795188609,126.407395454,18.3519568
839.83,6.82822446373,125.352615719,18.3580104
840.29,6.75862104569,124.114878924,18.3639352
840.75,6.65414059383,122.235631129,18.36986
841.21,6.54850048754,120.333835722,18.3757848
841.67,6.45345775541,118.625586376,18.3817096
842.13,6.36149477462,116.972840153,18.3876344
842.59,6.29972905255,115.874439272,18.3935592
843.04,6.23629731434,114.743849419,18.3993552
843.5,6.17534582095,113.658968931,18.40528
843.96,6.10763437726,112.448907363,18.4112048
844.42,6.01525578824,110.783745429,18.4171296
844.88,5.92203899505,109.102046565,18.4230544
845.34,5.82116942867,107.278210321,18.4289792
845.79,5.72153716004,105.475251344,18.4347752
846.25,5.65797333894,104.336988951,18.4407
846.71,5.60233758905,103.344219508,18.4466248
847.16,5.54775013945,102.369420066,18.4524208
847.62,5.45059668859,100.608997404,18.4583456
848.07,5.36656405006,99.0889985257,18.4641416
848.53,5.25868943464,97.1283430348,18.4700664
848.98,5.16515591106,95.4307098874,18.4758624
849.44,5.07562676838,93.8066538398,18.4817872
849.89,5.00951584722,92.6138410172,18.4875832
