Wavelength,ScaleFactor,Intensity,HalogenIntensity
542.35,19.782902434,152.516405013,7.709506
542.9,19.7614874922,152.91605018,7.738084
543.44,19.7823346603,153.632427977,7.7661424
543.99,19.8129163547,154.436143293,7.7947204
544.53,19.8177941283,155.030219769,7.8227788
545.08,19.7883168631,155.365136163,7.8513568
545.62,19.8065963398,156.06439626,7.8794152
546.16,19.7816101342,156.422559902,7.9074736
546.71,19.8051880633,157.174994418,7.9360516
547.25,19.7915161848,157.621811963,7.96411
547.8,19.7684952578,158.003414825,7.992688
548.34,19.7507955628,158.416122407,8.0207464
548.89,19.7379116413,158.87685378,8.0493244
549.43,19.6975368379,159.104545256,8.0773828
549.98,19.7206542162,159.854850027,8.1059608
550.52,19.6809072244,160.092245768,8.1343936
551.06,19.6745271275,160.600032757,8.1628408
551.61,19.6533644712,160.996721945,8.1918148
552.15,19.645105623,161.487915239,8.220262
552.7,19.6369155022,161.98955029,8.249236
553.24,19.6486634763,162.64541156,8.2776832
553.78,19.6418711079,163.147942722,8.3061304
554.33,19.5989501399,163.359295547,8.3351044
554.87,19.6476276299,164.3239475,8.3635516
555.42,19.6258332853,164.710308269,8.3925256
555.96,19.679161812,165.717686345,8.4209728
556.5,19.6993603848,166.448169623,8.44942
557.05,19.7438736363,167.396339775,8.478394
557.59,19.7806724196,168.271039102,8.5068412
558.14,19.8387815686,169.340173263,8.5358152
558.68,19.8847069145,170.297847763,8.5642624
559.22,19.9610243513,171.51928557,8.5927096
559.77,20.0434192596,172.808019118,8.6216836
560.31,20.1169744307,174.014460125,8.6501308
560.85,20.2296939858,175.564977172,8.678578
561.4,20.3460718026,177.164478217,8.707552
561.94,20.4662086779,178.792782637,8.7359992
562.49,20.5635244525,180.238740724,8.7649732
563.03,20.6809204696,181.856027948,8.7934204
563.57,20.7792237556,183.311560803,8.8218676
564.12,20.8998137437,184.980940915,8.8508416
564.66,21.0071225346,186.528307842,8.8792888
565.2,21.0803893381,187.778543001,8.907736
565.75,21.1625830502,189.123867571,8.93671
566.29,21.2410151968,190.429040327,8.9651572
566.83,21.3163562924,191.710875743,8.9936044
567.38,21.4161103988,193.228535096,9.0225784
567.92,21.4896785373,194.503630577,9.0510256
568.46,21.5633089311,195.783476918,9.0794728
569.0,21.6348369029,197.048363725,9.10792
569.55,21.7112455078,198.373348813,9.136894
570.09,21.789843339,199.711348897,9.1653412
570.63,21.8162027509,200.573551783,9.1937884
571.18,21.9096571653,202.067562301,9.2227624
571.72,21.9749600811,203.294961662,9.2512096
572.26,22.0199849593,204.337903164,9.2796568
