DN,nonlinear_correction
92.691295665,0.994172148203
96.691295665,0.994213120155
100.691295665,0.994252649436
104.691295665,0.994290679782
108.691295665,0.994327153967
112.691295665,0.99436201397
116.691295665,0.994395201162
120.691295665,0.994426656524
124.691295665,0.994456320897
128.691295665,0.994484135256
132.691295665,0.994510041025
136.691295665,0.994533980413
140.691295665,0.994555896798
144.691295665,0.994575735135
148.691295665,0.994593442407
152.691295665,0.9946089681
156.691295665,0.994622264729
160.691295665,0.994633288374
164.691295665,0.994641999267
168.691295665,0.994648362392
172.691295665,0.994652348114
176.691295665,0.99465393283
180.691295665,0.994653099624
184.691295665,0.99464983894
188.691295665,0.994644149251
192.691295665,0.994636037712
196.691295665,0.994625520814
200.691295665,0.994612624992
204.691295665,0.994597387213
208.691295665,0.994579855507
212.691295665,0.994560089442
216.691295665,0.99453816054
220.691295665,0.994514152596
224.691295665,0.99448816193
228.691295665,0.994460297519
232.691295665,0.994430681041
236.691295665,0.994399446792
240.691295665,0.994366741487
244.691295665,0.994332723943
248.691295665,0.994297564623
252.691295665,0.994261445073
256.691295665,0.994224557217
260.691295665,0.994187102542
264.691295665,0.994149291172
268.691295665,0.994111340836
272.691295665,0.994073475738
276.691295665,0.994035925352
280.691295665,0.99399892315
284.691295665,0.993962705273
288.691295665,0.993927509172
292.691295665,0.993893572221
296.691295665,0.993861130335
300.691295665,0.993830416591
304.691295665,0.993801659885
308.691295665,0.993775083621
312.691295665,0.993750904466
316.691295665,0.993729331159
320.691295665,0.993710563407
324.691295665,0.993694790854
328.691295665,0.993682192155
332.691295665,0.993672934128
336.691295665,0.993667171019
340.691295665,0.993665043853
344.691295665,0.993666679897
348.691295665,0.993672192206
352.691295665,0.993681679272
356.691295665,0.99369522476
360.691295665,0.99371289733
364.691295665,0.993734750539
368.691295665,0.993760822817
372.691295665,0.993791137516
376.691295665,0.993825703022
380.691295665,0.99386451292
384.691295665,0.993907546221
388.691295665,0.993954767634
392.691295665,0.99400612788
396.691295665,0.994061564051
400.691295665,0.994121000003
404.691295665,0.994184346784
408.691295665,0.99425150309
412.691295665,0.994322355758
416.691295665,0.994396780275
420.691295665,0.994474641322
424.691295665,0.994555793334
428.691295665,0.994640081086
432.691295665,0.994727340305
436.691295665,0.994817398287
440.691295665,0.994910074553
444.691295665,0.995005181501
448.691295665,0.995102525091
452.691295665,0.995201905533
456.691295665,0.995303117992
460.691295665,0.995405953302
464.691295665,0.995510198685
468.691295665,0.995615638483
472.691295665,0.995722054881
476.691295665,0.99582922864
480.691295665,0.995936939823
484.691295665,0.996044968509
488.691295665,0.996153095508
492.691295665,0.996261103057
496.691295665,0.996368775495
500.691295665,0.996475899931
504.691295665,0.996582266876
508.691295665,0.996687670862
512.691295665,0.996791911021
516.691295665,0.996894791646
520.691295665,0.996996122707
524.691295665,0.997095720341
528.691295665,0.997193407302
532.691295665,0.997289013375
536.691295665,0.997382375752
540.691295665,0.997473339367
544.691295665,0.997561757197
548.691295665,0.997647490518
552.691295665,0.997730409132
556.691295665,0.997810391546
560.691295665,0.997887325129
564.691295665,0.997961106221
568.691295665,0.998031640223
572.691295665,0.998098841647
576.691295665,0.99816263414
580.691295665,0.998222950484
584.691295665,0.998279732573
588.691295665,0.99833293136
592.691295665,0.998382506794
596.691295665,0.998428427734
600.691295665,0.998470671841
604.691295665,0.998509225468
608.691295665,0.998544083523
612.691295665,0.998575249326
616.691295665,0.998602734458
620.691295665,0.998626558584
624.691295665,0.998646749282
628.691295665,0.99866334185
632.691295665,0.998676379102
636.691295665,0.998685911156
640.691295665,0.998691995208
644.691295665,0.998694695287
648.691295665,0.998694082003
652.691295665,0.998690232272
656.691295665,0.998683229031
660.691295665,0.998673160932
664.691295665,0.998660122017
668.691295665,0.998644211373
672.691295665,0.998625532773
676.691295665,0.998604194294
680.691295665,0.998580307914
684.691295665,0.998553989095
688.691295665,0.998525356347
692.691295665,0.998494530775
696.691295665,0.998461635613
700.691295665,0.998426795746
704.691295665,0.998390137224
708.691295665,0.998351786768
712.691295665,0.998311871274
716.691295665,0.998270517318
720.691295665,0.998227850663
724.691295665,0.998183995776
728.691295665,0.998139075354
732.691295665,0.99809320987
736.691295665,0.998046517128
740.691295665,0.997999111852
744.691295665,0.997951105291
748.691295665,0.997902604855
752.691295665,0.99785371378
756.691295665,0.997804530829
760.691295665,0.99775515002
764.691295665,0.997705660396
768.691295665,0.997656145825
772.691295665,0.997606684841
776.691295665,0.997557350515
780.691295665,0.99750821037
784.691295665,0.997459326321
788.691295665,0.997410754656
792.691295665,0.997362546045
796.691295665,0.997314745584
800.691295665,0.997267392862
804.691295665,0.997220522059
808.691295665,0.997174162072
812.691295665,0.997128336656
816.691295665,0.997083064593
820.691295665,0.997038359877
824.691295665,0.99699423192
828.691295665,0.996950685767
832.691295665,0.996907722332
836.691295665,0.996865338638
840.691295665,0.996823528077
844.691295665,0.996782280671
848.691295665,0.996741583343
852.691295665,0.9967014202
856.691295665,0.996661772807
860.691295665,0.996622620483
864.691295665,0.996583940586
868.691295665,0.996545708805
872.691295665,0.996507899451
876.691295665,0.996470485752
880.691295665,0.996433440136
884.691295665,0.996396734522
888.691295665,0.996360340601
892.691295665,0.996324230108
896.691295665,0.996288375095
900.691295665,0.996252748188
904.691295665,0.996217322838
908.691295665,0.996182073557
912.691295665,0.996146976145
916.691295665,0.996112007894
920.691295665,0.996077147788
924.691295665,0.996042376672
928.691295665,0.996007677407
932.691295665,0.995973035009
936.691295665,0.995938436756
940.691295665,0.99590387228
944.691295665,0.995869333633
948.691295665,0.995834815325
