DN,nonlinear_correction
20.0,0.97493262021
24.0,0.985303929208
28.0,0.992402965408
32.0,0.997174165226
36.0,1.00052023272
40.0,1.00320541789
44.0,1.00567657572
48.0,1.00788268569
52.0,1.00939810196
56.0,1.00986101384
60.0,1.00926515375
64.0,1.00790780277
68.0,1.00620964868
72.0,1.00456228494
76.0,1.00321557667
80.0,1.00221262092
84.0,1.00141459753
88.0,1.00063587058
92.0,0.999805280599
96.0,0.999008249443
100.0,0.998384174865
104.0,0.997999801352
108.0,0.997812011097
112.0,0.9977364841
116.0,0.997749340018
120.0,0.997928016515
124.0,0.998396092154
128.0,0.999211158221
132.0,1.00028086671
136.0,1.00137832789
140.0,1.00224289276
144.0,1.00268698586
148.0,1.00265246823
152.0,1.00221085986
156.0,1.00152329485
160.0,1.00077663153
164.0,1.00011479868
168.0,0.999596932064
172.0,0.999213345086
176.0,0.998947838517
180.0,0.998820279223
184.0,0.99885622642
188.0,0.99901832089
192.0,0.999189883146
196.0,0.999247783989
200.0,0.999165123068
204.0,0.999047520169
208.0,0.99906147699
212.0,0.999311557438
216.0,0.99976625962
220.0,1.00028592726
224.0,1.00072100494
228.0,1.00099484633
232.0,1.00111055593
236.0,1.00109903927
240.0,1.00097615161
244.0,1.00075215469
248.0,1.00047240566
252.0,1.00023155785
256.0,1.00012462427
260.0,1.00017400196
264.0,1.00031886198
268.0,1.0004782619
272.0,1.00060961753
276.0,1.00071505608
280.0,1.00081711682
284.0,1.00094046039
288.0,1.0011127507
292.0,1.0013610948
296.0,1.00167175389
300.0,1.00193649237
304.0,1.00197241506
308.0,1.00164895311
312.0,1.00100620051
316.0,1.00024600743
320.0,0.999626405562
324.0,0.999347257045
328.0,0.999470280216
332.0,0.999889143966
336.0,1.00037211354
340.0,1.00067849692
344.0,1.00067966102
348.0,1.00040325909
352.0,0.999996542843
356.0,0.999647370757
360.0,0.999492568212
364.0,0.999546989092
368.0,0.999702050147
372.0,0.999816656883
376.0,0.999831647228
380.0,0.999803176718
384.0,0.999842740928
388.0,1.00002671735
392.0,1.00033565565
396.0,1.00065711062
400.0,1.00084837519
404.0,1.00082244782
408.0,1.00060439031
412.0,1.00031942242
416.0,1.00012243854
420.0,0.999310899231
424.0,0.999311544319
428.0,0.999312190926
432.0,0.999312839053
436.0,0.999313488699
440.0,0.999314139864
444.0,0.999314792547
448.0,0.999315446748
452.0,0.999316102467
456.0,0.999316759703
460.0,0.999317418456
464.0,0.999318078726
468.0,0.999318740512
472.0,0.999319403814
476.0,0.999320068632
480.0,0.999320734966
484.0,0.999321402814
488.0,0.999322072178
492.0,0.999322743056
496.0,0.999323415448
500.0,0.999324089354
504.0,0.999324764773
508.0,0.999325441706
512.0,0.999326120151
516.0,0.999326800109
520.0,0.99932748158
524.0,0.999328164562
528.0,0.999328849056
532.0,0.999329535061
536.0,0.999330222577
540.0,0.999330911603
544.0,0.99933160214
548.0,0.999332294187
552.0,0.999332987743
556.0,0.999333682809
560.0,0.999334379384
564.0,0.999335077467
568.0,0.999335777059
572.0,0.999336478159
576.0,0.999337180767
580.0,0.999337884882
584.0,0.999338590504
588.0,0.999339297633
592.0,0.999340006268
596.0,0.999340716409
600.0,0.999341428057
604.0,0.999342141209
608.0,0.999342855867
612.0,0.99934357203
616.0,0.999344289697
620.0,0.999345008868
624.0,0.999345729543
628.0,0.999346451722
632.0,0.999347175404
636.0,0.999347900588
640.0,0.999348627276
644.0,0.999349355465
648.0,0.999350085157
652.0,0.99935081635
656.0,0.999351549044
660.0,0.99935228324
664.0,0.999353018936
668.0,0.999353756132
672.0,0.999354494828
676.0,0.999355235024
680.0,0.99935597672
684.0,0.999356719914
688.0,0.999357464607
692.0,0.999358210799
696.0,0.999358958488
700.0,0.999359707675
704.0,0.99936045836
708.0,0.999361210542
712.0,0.99936196422
716.0,0.999362719395
720.0,0.999363476066
724.0,0.999364234233
728.0,0.999364993896
732.0,0.999365755053
736.0,0.999366517706
740.0,0.999367281853
744.0,0.999368047494
748.0,0.999368814629
752.0,0.999369583258
756.0,0.999370353379
760.0,0.999371124994
764.0,0.999371898102
768.0,0.999372672701
772.0,0.999373448793
776.0,0.999374226376
780.0,0.99937500545
784.0,0.999375786016
788.0,0.999376568072
792.0,0.999377351618
796.0,0.999378136655
800.0,0.999378923181
804.0,0.999379711197
808.0,0.999380500701
812.0,0.999381291695
816.0,0.999382084176
820.0,0.999382878146
824.0,0.999383673604
828.0,0.999384470549
832.0,0.999385268981
836.0,0.9993860689
840.0,0.999386870305
844.0,0.999387673197
848.0,0.999388477574
852.0,0.999389283437
856.0,0.999390090785
860.0,0.999390899618
864.0,0.999391709936
868.0,0.999392521738
872.0,0.999393335023
876.0,0.999394149792
880.0,0.999394966045
884.0,0.99939578378
888.0,0.999396602998
892.0,0.999397423699
896.0,0.999398245881
900.0,0.999399069545
904.0,0.99939989469
908.0,0.999400721317
912.0,0.999401549423
916.0,0.999402379011
920.0,0.999403210078
924.0,0.999404042625
928.0,0.999404876652
932.0,0.999405712157
936.0,0.999406549142
940.0,0.999407387604
944.0,0.999408227545
948.0,0.999409068964
952.0,0.99940991186
956.0,0.999410756233
960.0,0.999411602083
964.0,0.99941244941
968.0,0.999413298212
972.0,0.999414148491
976.0,0.999415000245
980.0,0.999415853474
984.0,0.999416708179
988.0,0.999417564357
992.0,0.99941842201
996.0,0.999419281137
1000.0,0.999420141738
1004.0,0.999421003812
1008.0,0.999421867358
1012.0,0.999422732378
1016.0,0.99942359887
1020.0,0.999424466833
1024.0,0.999425336269
1028.0,0.999426207176
1032.0,0.999427079553
1036.0,0.999427953402
1040.0,0.999428828721
1044.0,0.99942970551
1048.0,0.999430583768
1052.0,0.999431463496
1056.0,0.999432344694
1060.0,0.999433227359
1064.0,0.999434111494
1068.0,0.999434997096
1072.0,0.999435884167
1076.0,0.999436772705
1080.0,0.99943766271
1084.0,0.999438554181
1088.0,0.99943944712
1092.0,0.999440341524
1096.0,0.999441237395
1100.0,0.999442134731
1104.0,0.999443033532
1108.0,0.999443933798
1112.0,0.999444835529
1116.0,0.999445738724
1120.0,0.999446643383
1124.0,0.999447549505
1128.0,0.999448457091
1132.0,0.99944936614
1136.0,0.999450276652
1140.0,0.999451188625
1144.0,0.999452102061
1148.0,0.999453016959
1152.0,0.999453933318
1156.0,0.999454851138
1160.0,0.999455770418
1164.0,0.99945669116
1168.0,0.999457613361
1172.0,0.999458537022
1176.0,0.999459462142
1180.0,0.999460388722
1184.0,0.99946131676
1188.0,0.999462246257
1192.0,0.999463177212
1196.0,0.999464109624
1200.0,0.999465043495
1204.0,0.999465978822
1208.0,0.999466915606
1212.0,0.999467853847
1216.0,0.999468793544
1220.0,0.999469734697
1224.0,0.999470677306
1228.0,0.99947162137
1232.0,0.999472566889
1236.0,0.999473513862
1240.0,0.99947446229
1244.0,0.999475412171
1248.0,0.999476363507
1252.0,0.999477316295
1256.0,0.999478270537
1260.0,0.999479226231
1264.0,0.999480183378
1268.0,0.999481141976
1272.0,0.999482102027
1276.0,0.999483063529
1280.0,0.999484026481
1284.0,0.999484990885
1288.0,0.999485956739
1292.0,0.999486924043
1296.0,0.999487892797
1300.0,0.999488863001
1304.0,0.999489834653
1308.0,0.999490807754
1312.0,0.999491782304
1316.0,0.999492758302
1320.0,0.999493735748
1324.0,0.999494714642
1328.0,0.999495694982
1332.0,0.99949667677
1336.0,0.999497660004
1340.0,0.999498644684
1344.0,0.99949963081
1348.0,0.999500618382
1352.0,0.999501607399
1356.0,0.999502597861
1360.0,0.999503589768
1364.0,0.999504583119
1368.0,0.999505577914
1372.0,0.999506574153
1376.0,0.999507571835
1380.0,0.99950857096
